OBJECT_ID,SEMIMAJOR_AXIS,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,MEAN_MOTION,PERIOD,VELOCITY_PERIGEE,VELOCITY_APOGEE,RCS_SIZE,OBJECT_TYPE
1999-025EDU,7267.415,0.0128041,98.7791,340.3917,297.4115,61.4074,14.01305354,6165.679718083771,7.501358509846239,7.311690745871108,SMALL,DEBRIS
1999-025EDW,7177.56,0.0061201,99.0333,91.6815,258.6111,100.819,14.27701677,6051.684423425945,7.497878282622891,7.406661011687781,SMALL,DEBRIS
1999-025EDY,7197.266,0.0084257,99.552,20.3536,192.5434,167.3644,14.21842246,6076.623496246855,7.504891453734039,7.379480203462001,SMALL,DEBRIS
1999-025EDZ,7285.092,0.0160592,98.9249,178.3414,182.1206,177.9294,13.96208271,6188.1885242033495,7.516685757525973,7.279077634067694,SMALL,DEBRIS
1999-025EEA,7143.94,0.0102593,98.6436,7.616,287.5085,71.4911,14.37791923,6009.214450149613,7.546675524308353,7.393400799281745,SMALL,DEBRIS
1999-025EEB,7071.171,0.0074221,99.3347,22.8798,23.5591,336.8976,14.60043487,5917.631958862332,7.563915931121267,7.452462866050776,SMALL,DEBRIS
1999-025EEC,7451.139,0.0591313,98.924,159.4018,95.6906,271.1926,13.49797885,6400.958318289258,7.760110853338156,6.893616882473552,SMALL,DEBRIS
1999-025EED,7251.974,0.0129461,98.3338,218.8457,128.1836,233.1078,14.05783263,6146.0398821094805,7.510406894055592,7.318431272270517,SMALL,DEBRIS
1999-025EEE,7209.024,0.005292,98.675,336.0778,341.7831,18.1448,14.18365216,6091.519943196351,7.475306035590243,7.396603888273156,SMALL,DEBRIS
1999-025EEF,7380.468,0.0275605,99.1801,36.0291,220.2747,137.7693,13.69231484,6310.109065531829,7.55438838926577,7.149151478733767,SMALL,DEBRIS
1999-025EEG,7403.655,0.0257345,98.9082,265.0432,107.4481,270.2714,13.62804274,6339.86858189146,7.528779977075974,7.151003099492034,SMALL,DEBRIS
1999-025EEH,7204.068,0.0047224,99.2212,189.9986,192.327,167.6753,14.19828902,6085.240262280561,7.473617542105162,7.40336249159402,SMALL,DEBRIS
1999-025EEL,7553.849,0.054886,98.7395,196.3184,269.4316,84.3923,13.22361735,6533.764378776433,7.674416491257922,6.875812616452147,SMALL,DEBRIS
1999-025EEM,7154.316,0.0057471,99.1846,276.6737,279.4735,144.2877,14.34665245,6022.310800454359,7.50724835431813,7.421451622680322,SMALL,DEBRIS
1999-025EEN,7214.789,0.0105291,98.5285,327.44,125.9856,235.1138,14.16665497,6098.828564891632,7.511557155077259,7.355025420480948,SMALL,DEBRIS
1999-025EEP,7111.19,0.0102828,98.6306,63.6847,103.9384,257.327,14.47735935,5967.9391739350585,7.564211847567901,7.410232629895048,SMALL,DEBRIS
1999-025EEQ,7135.46,0.0300718,98.8705,225.6773,309.4726,48.0208,14.40355934,5998.517308153084,7.702325779149729,7.2526041182607806,SMALL,DEBRIS
1999-025EER,7294.789,0.0291381,99.0609,336.8028,302.7311,54.6067,13.93425313,6200.547614136819,7.610630816961665,7.179669565390646,SMALL,DEBRIS
1999-025EES,7067.09,0.008421,96.6984,138.4382,270.3798,88.7758,14.61308349,5912.50984497044,7.5736615553412,7.44717112335391,SMALL,DEBRIS
1999-025EEU,7278.7,0.0082928,99.2797,336.5792,154.6899,205.8362,13.98047865,6180.045917097409,7.461799686489082,7.339059124540973,SMALL,DEBRIS
1999-025EEV,7674.231,0.0895992,98.0558,358.9883,47.7874,319.5836,12.91369396,6690.5720599870865,7.884398305571821,6.587709063030911,SMALL,DEBRIS
1999-025EEY,7299.356,0.0139689,98.9321,108.5665,310.8325,48.0792,13.92117731,6206.371636250642,7.49365417637549,7.287182151790966,SMALL,DEBRIS
1999-025EEZ,7448.739,0.0314437,103.3219,304.9388,229.6554,127.6714,13.50450408,6397.865444608018,7.548972651010617,7.088709756687673,SMALL,DEBRIS
1999-025EFB,7351.621,0.021094,99.5171,195.3224,131.2217,230.7327,13.77298613,6273.149423406847,7.520378732761978,7.209663227649066,SMALL,DEBRIS
1999-025EFC,6841.545,0.0050898,98.6029,269.3988,113.0018,247.6602,15.34162916,5631.735658509426,7.67188855719854,7.594187284380074,SMALL,DEBRIS
1999-025EFD,7529.689,0.0457477,95.8424,175.582,308.6122,47.4872,13.28731492,6502.442406174264,7.616619219858826,6.950219836748856,SMALL,DEBRIS
1999-025EFL,7257.39,0.0183936,98.3067,237.3443,31.1002,330.0901,14.0421011,6152.925362430271,7.548624519541308,7.275947275767124,SMALL,DEBRIS
1999-025EFM,7148.807,0.0104223,99.0825,269.5326,60.9798,300.1782,14.36324098,6015.355456356062,7.54533725812982,7.3896800274740695,SMALL,DEBRIS
1999-025EFP,7192.266,0.0023352,98.8723,19.9587,227.0146,132.9075,14.23325342,6070.291693014766,7.461913583830431,7.427144655031042,SMALL,DEBRIS
1999-025EFQ,7260.647,0.017245,98.1775,88.0868,116.9726,244.9171,14.03265203,6157.068515294753,7.538264217487364,7.282677084730615,SMALL,DEBRIS
1999-025EFR,7370.598,0.0378951,98.7341,174.5146,129.591,233.9356,13.71982701,6297.455495395491,7.638058914667946,7.080305040741317,SMALL,DEBRIS
1993-036BFE,7005.669,0.0137811,74.0328,281.7376,37.6899,323.3834,14.80567808,5835.598986628784,7.6476759386804485,7.439754550367824,SMALL,DEBRIS
1993-036BFF,7023.082,0.0090574,73.9828,5.4991,204.8311,154.8492,14.75065115,5857.368540642357,7.602190419777506,7.4657143788543765,SMALL,DEBRIS
1993-036BFG,7060.95,0.0051489,74.0027,237.4046,18.6589,341.645,14.63214691,5904.806760855574,7.552199843501095,7.474827184038993,SMALL,DEBRIS
1993-036BFH,7103.895,0.0193621,74.0204,163.2572,277.2652,80.6536,14.49966439,5958.758608205276,7.637135814657101,7.347011260571812,SMALL,DEBRIS
1993-036BFJ,7049.807,0.002231,74.0205,218.1104,3.1257,357.0048,14.66685082,5890.835126118778,7.536143175338133,7.50259175770252,SMALL,DEBRIS
1993-036BFK,7188.541,0.0199678,74.0485,22.5711,131.3489,230.503,14.24431586,6065.57737480556,7.596639782045197,7.299202580910176,SMALL,DEBRIS
1993-036BFN,7011.011,0.0016486,74.0171,217.116,251.0555,108.8834,14.78876234,5842.273884293146,7.552566930584152,7.527705593301275,SMALL,DEBRIS
1993-036BFP,7058.003,0.0156913,74.0203,221.151,128.1514,233.3915,14.64131181,5901.110578151126,7.633841852772856,7.397973134266722,SMALL,DEBRIS
1993-036BFQ,7177.156,0.0099059,74.1132,328.0359,327.7708,31.741,14.27822368,6051.17288651413,7.526531984998243,7.378880459860716,SMALL,DEBRIS
1993-036BFR,7293.069,0.0220818,73.8487,292.8815,264.65,92.9403,13.93918094,6198.355582863967,7.5579717965247175,7.231395936125872,SMALL,DEBRIS
1993-036BFX,7115.912,0.0061773,74.0424,55.6655,159.0275,201.3439,14.46295035,5973.884851233,7.530718108440314,7.438250299891523,SMALL,DEBRIS
1993-036BFZ,6938.376,0.0046338,73.7779,160.3431,311.2127,48.5068,15.02159377,5751.719912207424,7.614693345175768,7.5444489117854605,SMALL,DEBRIS
1993-036BGB,7310.698,0.0385529,73.8889,80.3334,318.4009,38.8362,13.88879234,6220.843244316229,7.674340578257892,7.104570690022986,SMALL,DEBRIS
1993-036BGE,7177.869,0.0114162,74.0478,303.6134,26.8593,333.8402,14.27609576,6052.074842624899,7.537534523771964,7.3673770720121725,SMALL,DEBRIS
1993-036BGG,7010.9,0.0055642,73.7985,312.1901,359.1409,0.966,14.78911329,5842.135245418761,7.582258045103342,7.498346545042851,SMALL,DEBRIS
1993-036BGH,6835.695,0.0022814,73.998,127.8157,205.349,154.6598,15.36132691,5624.514113019421,7.653645371109952,7.618802807834507,SMALL,DEBRIS
1993-036BGL,7092.978,0.0050521,73.8146,297.0215,163.4614,196.821,14.53315356,5945.027666796358,7.53440079508158,7.458654381026364,SMALL,DEBRIS
1993-036BGQ,7114.835,0.0011646,74.0295,64.6115,145.345,214.847,14.46623577,5972.528125054884,7.4936305406339425,7.476196679852965,SMALL,DEBRIS
1993-036BGS,7130.134,0.0051847,74.0163,177.615,235.3416,124.2848,14.41969962,5991.803038682162,7.515739833904874,7.438208100051688,SMALL,DEBRIS
1993-036BGV,7044.201,0.0006081,73.9915,233.3505,25.1423,38.32,14.68436359,5883.80963672393,7.52691634587188,7.517767673519688,SMALL,DEBRIS
1993-036BGW,7105.842,0.0080559,74.0107,131.2349,232.0651,127.3211,14.49370658,5961.208026608195,7.550224166437558,7.429548614888474,SMALL,DEBRIS
1993-036BGX,7023.217,0.0019809,74.0218,152.6434,329.158,30.8428,14.75022489,5857.537810055721,7.54850852822396,7.518661970183664,SMALL,DEBRIS
1993-036BGY,7050.412,0.0136958,73.9553,40.3624,269.7942,88.7532,14.66496356,5891.593228070728,7.622720442659586,7.416742959792285,SMALL,DEBRIS
1993-036BGZ,7110.75,0.0038631,74.0092,112.8483,167.7627,192.448,14.47870204,5967.385733977022,7.5160368026926445,7.458189867642473,SMALL,DEBRIS
1993-036BHD,7070.232,0.0015089,74.0207,330.2717,22.2441,337.9376,14.60334374,5916.453213611748,7.519819323965846,7.497160203556769,SMALL,DEBRIS
1993-036BHE,7081.398,0.0055908,74.0098,247.9428,55.9841,304.6615,14.56881506,5930.475446642124,7.544621190048809,7.460729276659537,SMALL,DEBRIS
1993-036BHF,7298.25,0.0277102,74.0172,155.7306,305.3754,52.1766,13.92434261,6204.960795632132,7.59796049299607,7.18823213795392,SMALL,DEBRIS
1997-051XG,7200.781,0.0087,86.1719,273.8245,120.3091,240.674,14.20801321,6081.075427153265,7.505118230150905,7.375655498709815,SMALL,DEBRIS
2010-041A,25507.163,0.0016074,64.0065,248.2995,167.154,107.6704,2.13112795,40541.91115085323,3.9594593976844146,3.946750955163248,LARGE,PAYLOAD
2010-041B,25508.348,0.0037557,64.0232,248.4283,175.4589,15.2723,2.1309795,40544.735413925846,3.967882640784481,3.93818980450172,LARGE,PAYLOAD
2010-041C,25508.122,0.0027894,64.0304,248.4164,6.7814,171.3556,2.13100773,40544.19830753031,3.9640676784883255,3.9420144529907777,LARGE,PAYLOAD
2010-041D,25479.96,0.0034813,64.0229,247.8908,190.9307,42.6762,2.13454169,40477.07309010207,3.9690029776945095,3.9414642680718237,MEDIUM,ROCKET BODY
2010-041G,16260.188,0.585503,64.7711,358.5344,17.532,356.3224,4.18711042,20634.75555535982,9.68342382970367,2.5315310832844107,MEDIUM,ROCKET BODY
2010-041H,16145.806,0.5756056,64.7228,357.2209,9.5536,357.9793,4.23168338,20417.4065593726,9.57365905779863,2.578695640355057,MEDIUM,ROCKET BODY
1974-089FH,7345.404,0.0022806,101.7093,4.1909,64.8622,357.5617,13.79047647,6265.193243174433,7.38331739498266,7.34971723620278,SMALL,DEBRIS
2010-042A,42165.496,0.0001066,0.0713,108.1866,63.4198,185.9828,1.00269061,86168.15510020584,3.074939553468286,3.0742840462325582,LARGE,PAYLOAD
2010-043A,7872.444,0.0001133,82.4614,41.8094,179.937,180.1709,12.42906193,6951.449794570298,7.116447723254091,7.114835318885417,LARGE,PAYLOAD
2010-043B,7881.591,0.0008114,82.4603,50.2841,144.326,215.8361,12.40743201,6963.568281523873,7.117284245972686,7.105743681112648,MEDIUM,PAYLOAD
2010-043C,7869.228,0.0014616,82.4657,39.971,37.7275,322.4827,12.43668297,6947.190035189905,7.127505865207658,7.106701148236807,LARGE,PAYLOAD
2010-043D,7725.472,0.0199208,82.4629,226.3132,145.2498,335.9397,12.78542731,6757.693576062418,7.32755411321972,7.041314750362081,LARGE,ROCKET BODY
2010-045A,42160.411,0.0749435,42.0949,136.564,270.2797,358.3211,1.00287202,86152.56810136152,3.314554512203831,2.852382656501001,LARGE,PAYLOAD
2010-045B,13778.756,0.5244067,31.8467,261.175,168.2215,211.7654,5.36769389,16096.297920595469,9.629338124677686,3.0042171131439344,LARGE,ROCKET BODY
2010-047A,7018.883,0.0037725,98.3246,70.3914,241.4459,118.295,14.76388837,5852.1168566651795,7.564378742350261,7.507520004328416,LARGE,PAYLOAD
2010-047B,7003.794,0.0025077,97.7314,283.0917,59.3627,301.0063,14.81162653,5833.255370367485,7.562951672026708,7.525115326414717,MEDIUM,PAYLOAD
2010-047C,7004.197,0.0024596,97.7611,280.2606,59.8305,300.5342,14.81034678,5833.759417211972,7.562369595496133,7.525260061591561,MEDIUM,PAYLOAD
2010-048A,7002.128,0.0002227,97.8429,163.9157,90.7042,66.0302,14.8169124,5831.174381512845,7.54658732802602,7.543226826413827,LARGE,PAYLOAD
2010-048B,6854.886,0.0004627,97.9768,93.3908,315.6154,44.4713,15.29686554,5648.215954704666,7.629037679319728,7.621981032961556,LARGE,ROCKET BODY
2010-049A,26545.751,0.7476629,64.2127,59.3189,244.8485,24.1181,2.00729055,43043.09607794448,10.19787447513775,1.4724247286019985,LARGE,PAYLOAD
2010-049B,26232.592,0.7185421,64.5544,79.6792,249.0157,25.0762,2.04334152,42283.680507798825,9.632114947054887,1.5775201815286808,LARGE,ROCKET BODY
2010-051A,6963.139,0.0028313,97.7384,286.9217,172.8199,187.3466,14.94153163,5782.539711425822,7.587451541764894,7.54460814118456,LARGE,PAYLOAD
2010-051B,6965.077,0.0011661,97.7464,286.2077,175.0986,185.0341,14.93529795,5784.953222175255,7.573774490133875,7.556131506750908,LARGE,PAYLOAD
2010-051C,6948.429,0.0109619,97.8115,292.7426,74.0519,97.8162,14.98900533,5764.225050148809,7.6574901615036115,7.491429222112352,LARGE,ROCKET BODY
2010-051D,6761.203,0.0002148,97.2813,22.1656,272.9248,87.1764,15.61589048,5532.825688721147,7.679804105447775,7.676505570129462,LARGE,DEBRIS
2010-053A,42164.675,7.05e-05,0.0141,225.8223,56.7114,357.025,1.00271989,86165.63894030266,3.074858468128743,3.0744249436482125,LARGE,PAYLOAD
2010-053B,25198.368,0.6026845,21.9304,263.0855,285.1077,306.0274,2.17042182,39807.930054813034,7.988016463335284,1.9802791847916978,LARGE,ROCKET BODY
2010-053C,13914.835,0.5191545,49.5559,62.5587,139.2066,274.4074,5.28914742,16335.335950987732,9.513231229677006,3.0111449673154738,LARGE,DEBRIS
2010-054A,7791.736,6.81e-05,52.0032,212.2564,75.3811,95.1811,12.62267466,6844.825072913667,7.152886262386379,7.1519121056175186,LARGE,PAYLOAD
2010-054B,7791.744,7.1e-05,52.0008,210.3234,80.6575,353.4223,12.62265701,6844.834643890874,7.152904348124491,7.151888707817521,LARGE,PAYLOAD
2010-054C,7791.734,5.18e-05,52.0023,211.9131,34.8435,136.4373,12.62268112,6844.821569888475,7.15277149592653,7.1520305071827694,LARGE,PAYLOAD
2010-054D,7791.747,9.35e-05,52.005,166.524,80.6809,57.8533,12.62264975,6844.838580742526,7.153063930246321,7.151726432347419,LARGE,PAYLOAD
2010-054E,7791.735,4.4e-05,51.9944,253.041,61.2862,312.2389,12.62267781,6844.82336478174,7.152714746882986,7.152085335679353,LARGE,PAYLOAD
2010-054F,7791.732,9.25e-05,52.0037,166.5804,80.1297,292.1801,12.62268463,6844.819666543472,7.1530627726458,7.151739578428326,LARGE,PAYLOAD
2008-011C,19800.882,0.6495181,49.1051,95.3898,190.6207,142.9533,3.1158457,27729.229338923942,9.733574331960247,2.068144402693525,LARGE,DEBRIS
2008-011D,20012.921,0.643352,48.8031,246.2293,58.9992,5.2491,3.06645817,28175.828662942433,9.579857611435767,2.0790658710996444,MEDIUM,DEBRIS
2008-011E,20212.267,0.6277148,49.1411,0.9152,331.1386,61.3838,3.02120512,28597.85965144929,9.285656947460952,2.1237827743637214,LARGE,DEBRIS
2008-011F,20039.671,0.6413665,48.8205,259.7891,48.6444,5.5808,3.06032023,28232.339594082285,9.54115478988305,2.084712790432559,LARGE,DEBRIS
2008-011G,19991.415,0.6449094,48.769,229.5116,72.6294,344.9172,3.07140775,28130.423256241378,9.610556576949818,2.0746542643887,MEDIUM,DEBRIS
2008-011H,19398.308,0.6255174,48.1356,128.4427,209.5126,52.6489,3.2133422,26887.892612246524,9.444238449956737,2.175739841209801,MEDIUM,DEBRIS
2008-011J,20018.604,0.6432842,48.7861,246.0694,58.5814,3.11,3.06515243,28187.83142866406,9.57738968051197,2.0790111788305228,MEDIUM,DEBRIS
2008-011K,20043.163,0.6411456,48.8525,260.9325,45.7507,5.9659,3.05952055,28239.71880169264,9.536745155235463,2.0853134302251606,MEDIUM,DEBRIS
2010-056A,22772.122,0.7082317,2.1073,175.3071,177.1739,192.0892,2.52637314,34199.22363487446,10.123284891779207,1.7290708416721823,LARGE,PAYLOAD
2010-056B,42164.835,0.0003565,0.0429,14.1187,264.8134,240.992,1.00271416,86166.13133298127,3.075732098559868,3.073539883098407,LARGE,PAYLOAD
2010-056C,22285.887,0.7035901,2.452,115.6871,288.8145,11.2373,2.60950349,33109.74686605995,10.138883512501744,1.7640777837651735,LARGE,ROCKET BODY
2010-057A,42163.135,0.0008083,0.7719,41.8269,158.8647,321.1364,1.00277481,86160.9198180796,3.077184080286682,3.0722135222045877,LARGE,PAYLOAD
2010-058A,26556.995,0.6599146,63.5139,249.1743,271.9251,139.5453,2.00601589,43070.446465905115,8.559104030510731,1.7536000453624867,LARGE,PAYLOAD
2010-058B,26552.839,0.6623625,63.7461,235.8762,271.9796,19.3133,2.00648686,43060.336811774585,8.597079380598284,1.7461272071324718,LARGE,ROCKET BODY
2010-059A,7217.035,0.0016047,99.0887,301.9009,288.8889,71.0544,14.16004144,6101.677058368836,7.44365737359676,7.41980597396293,LARGE,PAYLOAD
2010-059B,7115.73,0.0087454,98.8386,94.3832,255.1798,103.9692,14.46350644,5973.655168504215,7.550180873365173,7.419267063379167,LARGE,ROCKET BODY
2010-060A,7000.683,0.0001513,97.8922,127.0435,82.3503,277.7903,14.82149963,5829.369642537312,7.546827004962944,7.544543680578223,LARGE,PAYLOAD
2010-061A,42164.703,0.0003567,2.2348,23.2479,185.3206,151.5191,1.0027189,86165.7240129811,3.075737624372484,3.0735441755544506,MEDIUM,PAYLOAD
2010-061B,27100.989,0.543608,17.0508,176.0968,214.0164,89.7,1.94592035,44400.58402184858,7.0530315154541015,2.085339774995419,LARGE,ROCKET BODY
2010-061C,14829.172,0.5457443,49.3936,108.3521,179.2771,182.2161,4.80758964,17971.58378101505,9.563768456159632,2.810553035641609,LARGE,DEBRIS
2010-062F,7008.097,0.0014698,71.9677,294.9127,39.646,320.5775,14.79798716,5838.631907557352,7.552786404233854,7.530616818177555,MEDIUM,PAYLOAD
2010-064A,42163.603,0.0002839,2.0751,91.1001,165.265,229.466,1.00275814,86162.35216998588,3.0755538370542435,3.073808033219273,LARGE,PAYLOAD
1977-087D,7351.668,0.0034308,82.9693,328.9281,11.0888,2.1549,13.77285438,6273.209431841826,7.388664573070534,7.3381398524474655,SMALL,DEBRIS
2010-065A,42072.04,0.0003455,1.3404,92.4827,185.8575,234.3889,1.0060334,85881.84050350616,3.079088308926283,3.0769613937540075,LARGE,PAYLOAD
2010-065B,42165.031,0.0002464,0.0336,136.5801,87.6529,184.5544,1.00270717,86166.73200810961,3.075386335884938,3.0738711588382386,LARGE,PAYLOAD
1988-089D,7187.539,0.0023693,98.8342,68.1365,59.3334,301.0176,14.24729598,6064.308632408996,7.4646210052750375,7.429332760617508,MEDIUM,DEBRIS
1988-089E,7206.136,0.0015479,98.4232,318.988,355.2117,4.891,14.19217771,6087.86063460306,7.448860923124644,7.42583637917042,MEDIUM,DEBRIS
2010-066K,11546.804,0.4232215,34.503,102.1095,100.7941,308.3402,6.99697064,12348.201020892095,9.229319651004273,3.7402984316403094,LARGE,ROCKET BODY
2010-068A,42166.549,0.0017442,50.622,292.3713,190.8789,114.0962,1.00265305,86171.38301229922,3.079940745187622,3.0692153870617522,LARGE,PAYLOAD
2010-069A,42165.078,0.0003353,0.0686,265.5587,266.5036,291.5812,1.00270549,86166.87637762907,3.075658025081648,3.0735961801466356,LARGE,PAYLOAD
2010-069B,24849.546,0.6144451,24.7912,342.1265,318.6507,249.9284,2.21628228,38984.20376306939,8.195551538701622,1.957226699098626,LARGE,ROCKET BODY
2010-069C,13512.124,0.5032485,49.6179,36.1026,252.9658,47.8663,5.52735469,15631.34715351513,9.448282674739062,3.1222040741105954,LARGE,DEBRIS
2010-070A,42165.208,0.000465,0.0672,98.9794,97.4908,95.8154,1.00270088,86167.27253695042,3.0760523053114577,3.0731929062880643,LARGE,PAYLOAD
2010-070B,42165.522,0.000219,0.0182,99.7911,145.1341,219.9233,1.00268967,86168.23588099795,3.0752842093714987,3.073937529810618,LARGE,PAYLOAD
2010-070C,23232.634,0.7135641,3.6515,298.3155,39.79,355.1491,2.45163086,35241.84713517597,10.131088499817706,1.693492208680687,LARGE,ROCKET BODY
1993-036BHH,7220.955,0.0127393,74.1701,177.3611,104.8706,256.6586,14.14851309,6106.648765873955,7.524964793609115,7.335650951448108,SMALL,DEBRIS
1993-036BHJ,7464.893,0.0444792,73.9341,236.9958,175.1033,185.4653,13.46069267,6418.689001982838,7.639887207072143,6.989197234383738,SMALL,DEBRIS
1993-036BHK,6982.686,0.0007403,74.0425,97.6241,219.7942,140.2696,14.8788365,5806.905667657548,7.560997919273241,7.549811387143702,SMALL,DEBRIS
1993-036BHM,7099.945,0.003019,74.006,75.0203,134.9017,225.4602,14.51176742,5953.7889148446675,7.515407929876305,7.470166480730683,SMALL,DEBRIS
1993-036BHP,7221.864,0.0163956,73.9479,150.3546,359.8647,0.242,14.14584105,6107.80226460978,7.5520587896243185,7.308412447410394,SMALL,DEBRIS
1993-036BHR,7104.566,0.0031068,74.045,74.9655,122.7078,237.7085,14.49761141,5959.602417016363,7.513623068856575,7.467081017401389,SMALL,DEBRIS
1993-036BHS,7265.749,0.0340836,73.7881,145.9204,222.4013,150.2975,14.01787494,6163.559053694909,7.663669249979225,7.158477141239484,SMALL,DEBRIS
1993-036BHU,7244.597,0.0158308,74.0189,197.0312,310.7551,47.9933,14.07931094,6136.663958072936,7.535942246333279,7.301060621335783,SMALL,DEBRIS
1993-036BHW,7066.242,0.0077084,73.894,217.0025,292.0828,67.2165,14.61571422,5911.445633068762,7.568720316674494,7.452927447052581,SMALL,DEBRIS
1993-036BHY,7264.835,0.018326,74.0201,271.67,43.4473,331.2549,14.02051997,6162.396272383042,7.544244814421389,7.272709313080783,SMALL,DEBRIS
1993-036BJB,6800.359,0.0055524,74.0317,129.7287,179.8644,354.2883,15.48121369,5580.957780836626,7.698646401551086,7.61362653728549,SMALL,DEBRIS
1993-036BJG,7303.02,0.0240825,74.1326,102.0496,124.792,237.6132,13.91070074,6211.045842684126,7.567955036850004,7.212016375316504,SMALL,DEBRIS
1993-036BJH,7164.25,0.0081905,73.9242,198.875,70.9667,290.0332,14.31682322,6034.858339195166,7.520395643884472,7.398204846567426,SMALL,DEBRIS
1993-036BJJ,7063.061,0.0039185,74.0668,290.9537,335.5789,24.352,14.62558782,5907.454870419014,7.541785990459983,7.482911712510892,SMALL,DEBRIS
1993-036BJK,7091.033,0.0053173,74.0088,272.5759,100.8819,259.8333,14.53913333,5942.582548694461,7.537432699257648,7.457699085021104,SMALL,DEBRIS
1993-036BJL,7113.379,0.0070888,73.8392,31.7908,249.2923,110.0627,14.47067575,5970.6955979578215,7.538927466039836,7.432795913348031,SMALL,DEBRIS
